step,loss
125,-0.8896014094352722
126,-0.7497198581695557
127,-0.8575798273086548
128,-1.052056074142456
129,-0.7943084239959717
130,-0.5838403701782227
131,-0.9040827751159668
132,-0.34976473450660706
133,-1.2333002090454102
134,-0.6298540830612183
135,-0.4584425091743469
136,0.1339493691921234
137,-0.16184234619140625
138,-0.8165189623832703
139,-0.26048848032951355
140,-0.3885360658168793
141,-0.5046347379684448
142,-0.7793608903884888
143,-0.4841782748699188
144,-0.37802523374557495
145,-0.4169878363609314
146,-0.7366412878036499
147,-0.5089048147201538
148,-0.4633159041404724
149,-0.6280845999717712
150,-0.1082054078578949
151,-0.09100961685180664
152,-0.27680402994155884
153,-0.17672833800315857
154,-0.24761098623275757
155,-0.203980952501297
156,-0.5606017112731934
157,-0.35949423909187317
158,-0.4509170949459076
159,-0.2542415261268616
160,-0.11990435421466827
161,-0.1515273004770279
162,-0.18056756258010864
163,-0.2650550901889801
164,-0.3576531410217285
165,-0.09284701943397522
166,-0.44971105456352234
167,-0.7306556701660156
168,-0.5808711051940918
169,-0.438291072845459
170,-0.13856293261051178
171,-0.12026574462652206
172,-0.26598140597343445
173,-0.059891894459724426
174,0.14732767641544342
175,-0.6865024566650391
176,0.12415561079978943
177,0.2040429264307022
178,0.23455610871315002
179,-0.15369106829166412
180,0.0370275042951107
181,-0.20867601037025452
182,-0.18584731221199036
183,0.02768813818693161
184,0.15539731085300446
185,-0.35943204164505005
186,0.31316232681274414
187,0.17525246739387512
188,-0.02034907042980194
189,-0.014588840305805206
190,0.0883043110370636
191,-0.24118152260780334
192,-0.578948974609375
193,0.08028804510831833
194,0.207948237657547
195,0.21826249361038208
196,0.09495671838521957
197,0.2315458357334137
198,0.2793487012386322
199,0.22573405504226685
200,-0.0039434731006622314
201,-0.24770227074623108
202,-0.27970778942108154
203,-0.05911333113908768
204,0.011909209191799164
205,0.4180215001106262
206,0.037548087537288666
207,-0.03903474658727646
208,0.2700631618499756
209,-0.08764895796775818
210,0.011385718360543251
211,0.5133460164070129
212,0.6383708715438843
213,0.6024648547172546
214,0.2170739769935608
215,-0.13758999109268188
216,0.23562201857566833
217,0.09738053381443024
218,0.2830629348754883
219,-0.01627342402935028
220,0.28200310468673706
221,0.0706232488155365
222,0.535446286201477
223,0.6857309341430664
224,0.26426148414611816
225,0.7301102876663208
226,0.4562240540981293
227,0.25025075674057007
228,0.44360119104385376
229,0.6900874376296997
230,0.5551636219024658
231,0.5632674694061279
232,0.8481919765472412
233,0.8386995792388916
234,0.9433363676071167
235,0.5131896734237671
236,0.8483872413635254
237,0.569465696811676
238,0.7813420295715332
239,0.9943652749061584
240,0.304126501083374
241,0.6560062766075134
242,0.03622995316982269
243,0.2839964032173157
244,0.3882264196872711
245,1.1820987462997437
246,1.021370768547058
247,0.2784120440483093
248,0.8290676474571228
249,0.7329393625259399
250,0.19416435062885284
251,0.68129962682724
252,1.0644115209579468
253,0.7646042108535767
254,0.8945518732070923
255,0.7703468799591064
256,0.8506953716278076
257,0.7555245161056519
258,0.5306577086448669
259,0.8757128715515137
260,0.6930379271507263
261,0.3559762239456177
262,0.7998622059822083
263,0.6883747577667236
264,1.0881702899932861
265,0.9218845963478088
266,0.697547972202301
267,0.6734970808029175
268,1.1211413145065308
269,1.2538347244262695
270,1.0697579383850098
271,1.1331346035003662
272,0.9631668925285339
273,0.878853440284729
274,1.205754041671753
275,1.3052490949630737
276,1.3465321063995361
277,1.2769701480865479
278,0.901329755783081
279,1.102787733078003
280,0.9242566227912903
281,1.166318416595459
282,1.12150239944458
283,1.0841046571731567
284,1.1516481637954712
285,1.480477213859558
286,1.0108604431152344
287,1.2316703796386719
288,0.46552109718322754
289,1.2429931163787842
290,1.1338136196136475
291,0.9314092397689819
292,1.594192624092102
293,1.4700499773025513
294,1.2884063720703125
295,1.709331750869751
296,1.0582139492034912
297,1.508202075958252
298,1.45724618434906
299,1.1418278217315674
300,1.0499725341796875
301,1.258467435836792
302,1.4251558780670166
303,1.506347417831421
304,1.3268991708755493
305,1.1312711238861084
306,1.663536548614502
307,1.567359209060669
308,1.5306506156921387
309,1.2589221000671387
310,1.1852185726165771
311,1.4280973672866821
312,1.1993284225463867
313,0.8687705397605896
314,1.0632765293121338
315,1.217634916305542
316,1.7139066457748413
317,1.3775988817214966
318,1.236391544342041
319,1.171137809753418
320,1.5101449489593506
321,1.36558198928833
322,1.6136770248413086
323,1.1432876586914062
324,1.1965771913528442
325,1.0143275260925293
326,1.1105095148086548
327,1.1954529285430908
328,1.7235372066497803
329,1.456912875175476
330,1.1760976314544678
331,1.320749044418335
332,1.2795357704162598
333,1.386833906173706
334,1.5813982486724854
335,1.6980783939361572
336,1.406983494758606
337,1.5205528736114502
338,1.6790831089019775
339,1.575743556022644
340,1.5318384170532227
341,1.9114713668823242
342,1.7822909355163574
343,1.6328296661376953
344,1.691983699798584
345,1.8836166858673096
346,1.7395522594451904
347,2.010817289352417
348,1.6966503858566284
349,2.0099501609802246
350,2.218613386154175
351,1.9203228950500488
352,2.0407614707946777
353,1.9413758516311646
354,2.041409492492676
355,1.5347425937652588
356,1.6725990772247314
357,1.4071544408798218
358,1.3639910221099854
359,1.7229479551315308
360,1.343656301498413
361,1.8788371086120605
362,1.9806796312332153
363,1.6695711612701416
364,1.9493474960327148
365,1.942201018333435
366,1.9037268161773682
367,1.6643253564834595
368,1.6824514865875244
369,1.0876059532165527
370,1.5163154602050781
371,1.423344612121582
372,1.537270188331604
373,1.6722962856292725
374,1.3555967807769775
375,1.836104154586792
376,1.3659327030181885
377,1.2025402784347534
378,1.4532790184020996
379,1.1945496797561646
380,1.8781522512435913
381,2.0172016620635986
382,2.2706289291381836
383,2.0746989250183105
384,1.54671311378479
385,1.8007017374038696
386,1.870593547821045
387,1.9812989234924316
388,2.029752731323242
389,1.9261796474456787
390,1.642411231994629
391,1.6175057888031006
392,1.61197829246521
393,1.9710595607757568
394,1.6669137477874756
395,2.265065908432007
396,1.7640907764434814
397,1.846233606338501
398,2.0672659873962402
399,2.0673224925994873
400,2.6442182064056396
401,2.2111246585845947
402,2.774200439453125
403,2.4288690090179443
404,2.6277527809143066
405,1.9089796543121338
406,1.9925267696380615
407,1.5777909755706787
408,1.2545865774154663
409,1.7214670181274414
410,1.3085625171661377
411,1.5479528903961182
412,1.3540997505187988
413,1.43476140499115
414,2.0201380252838135
415,1.5353171825408936
416,1.0741851329803467
417,1.3327059745788574
418,2.0860862731933594
419,1.7744553089141846
420,2.268420696258545
421,2.2964677810668945
422,2.8189330101013184
423,1.6621556282043457
424,2.1633665561676025
425,2.0265371799468994
426,2.5942938327789307
427,2.231919765472412
428,1.5626649856567383
429,2.127483367919922
430,1.9486920833587646
431,1.84377121925354
432,2.6560206413269043
433,2.449857711791992
434,2.3154408931732178
435,2.091526508331299
436,1.8804689645767212
437,1.718101978302002
438,1.8771038055419922
439,1.5993542671203613
440,2.044684410095215
441,1.9824477434158325
442,2.2194390296936035
443,1.6035716533660889
444,1.9743396043777466
445,1.710878849029541
446,2.629265308380127
447,2.068422794342041
448,1.8665412664413452
449,1.9472684860229492
450,1.4943535327911377
451,2.097562074661255
452,1.2710556983947754
453,1.0674179792404175
454,2.032557725906372
455,1.9658896923065186
456,1.8653221130371094
457,1.8545266389846802
458,2.5097904205322266
459,1.8127832412719727
460,1.6519654989242554
461,2.2422618865966797
462,2.5949816703796387
463,2.7124545574188232
464,2.3291404247283936
465,1.9582898616790771
466,1.8483532667160034
467,2.375865936279297
468,2.2566659450531006
469,2.527139663696289
470,2.4718141555786133
471,2.3081178665161133
472,2.523944139480591
473,2.2751872539520264
474,1.3275723457336426
475,1.3603596687316895
476,2.1278769969940186
477,2.012798547744751
478,2.2777044773101807
479,2.6607322692871094
480,1.744037389755249
481,1.9961321353912354
482,2.0711259841918945
483,1.629375696182251
484,2.1551616191864014
485,2.231715202331543
486,1.8544704914093018
487,1.8945010900497437
488,2.3627681732177734
489,2.519519805908203
490,2.7161693572998047
491,2.4583992958068848
492,2.125908613204956
493,2.773921012878418
494,2.3734397888183594
495,2.0589771270751953
496,2.5065345764160156
497,2.4865384101867676
498,2.717489242553711
499,2.0354247093200684
500,2.181081771850586
501,1.2185388803482056
502,1.8071012496948242
503,2.1165056228637695
504,1.9521052837371826
505,1.6376539468765259
506,2.0135550498962402
507,2.394705295562744
508,2.062436103820801
509,2.4119820594787598
510,1.8188894987106323
511,2.4971206188201904
512,2.0203986167907715
513,1.9112253189086914
514,2.328385829925537
515,2.2483468055725098
516,2.4975476264953613
517,2.761953353881836
518,3.231114625930786
519,3.001091480255127
520,2.588817596435547
521,2.580221652984619
522,2.832716464996338
523,2.241894483566284
524,2.0830750465393066
525,2.0447592735290527
526,2.4152450561523438
527,2.5343875885009766
528,3.037402868270874
529,3.048671245574951
530,2.001692295074463
531,2.626555919647217
532,2.1420164108276367
533,2.17822527885437
534,3.370123863220215
535,2.0289666652679443
536,2.6005430221557617
537,2.296809673309326
538,1.9775092601776123
539,2.634416341781616
540,2.0482616424560547
541,1.9612492322921753
542,1.8587074279785156
543,2.304652214050293
544,2.9179701805114746
545,2.4682517051696777
546,2.398355484008789
547,2.492276668548584
548,2.9802303314208984
549,2.2762365341186523
550,2.754673719406128
551,2.71616268157959
552,2.925074577331543
553,2.498859167098999
554,1.8808419704437256
555,2.762340545654297
556,3.1657865047454834
557,3.098994255065918
558,2.3480944633483887
559,3.01347017288208
560,3.0057754516601562
561,2.6197259426116943
562,2.8197927474975586
563,2.6545193195343018
564,2.162623882293701
565,2.4172325134277344
566,2.1626172065734863
567,2.1519994735717773
568,2.3749585151672363
569,2.5509753227233887
570,3.073967933654785
571,1.932201862335205
572,2.4918856620788574
573,2.2286624908447266
574,2.169063091278076
575,1.7192845344543457
576,2.163496971130371
577,2.856534481048584
578,3.5745394229888916
579,3.0273497104644775
580,3.2813267707824707
581,2.7821543216705322
582,2.8800878524780273
583,2.7058119773864746
584,2.800654411315918
585,2.608492851257324
586,3.310455799102783
587,2.673644542694092
588,3.124527931213379
589,3.7249903678894043
590,3.6125316619873047
591,3.062540054321289
592,2.314021110534668
593,2.4235916137695312
594,2.981553077697754
595,2.2872490882873535
596,2.7728524208068848
597,3.271378993988037
598,3.170170307159424
599,2.75547456741333
600,3.339808940887451
601,3.0541486740112305
602,2.6902809143066406
603,1.6053855419158936
604,1.3757071495056152
605,1.9002387523651123
606,1.9391963481903076
607,1.7503299713134766
608,2.4682364463806152
609,3.1022939682006836
610,3.1799259185791016
611,2.8264079093933105
612,2.797088384628296
613,3.0882680416107178
614,2.8768625259399414
615,3.267951011657715
616,3.1066107749938965
617,3.5620312690734863
618,2.8997511863708496
619,3.683962106704712
620,3.0586891174316406
621,3.8759264945983887
622,3.0733726024627686
623,2.8654048442840576
624,2.7340171337127686
625,3.9903323650360107
626,4.436955451965332
627,3.593174457550049
628,3.735347270965576
629,3.3606295585632324
630,2.212252378463745
631,2.4653706550598145
632,1.9781789779663086
633,2.704681873321533
634,2.2887983322143555
635,2.743804693222046
636,3.2379722595214844
637,2.9379100799560547
638,3.3333306312561035
639,3.7061235904693604
640,3.1738874912261963
641,2.7591190338134766
642,2.3727169036865234
643,2.3218886852264404
644,2.07230281829834
645,2.3218789100646973
646,3.173532724380493
647,3.0597410202026367
648,3.618443489074707
649,2.726332187652588
650,3.4447410106658936
651,3.346255302429199
652,3.180347204208374
653,3.2115745544433594
654,3.042510509490967
655,3.398474931716919
656,3.828434467315674
657,3.120544672012329
658,3.750035285949707
659,3.5041301250457764
660,3.6218972206115723
661,3.82033109664917
662,4.108581066131592
663,3.4176697731018066
664,3.8269712924957275
665,3.680117607116699
666,2.8594353199005127
667,2.795386552810669
668,3.232466697692871
669,3.0969443321228027
670,3.2889456748962402
671,3.280491590499878
672,3.4430766105651855
673,4.002574443817139
674,4.531491279602051
675,3.7480921745300293
676,4.00520658493042
677,4.317551612854004
678,3.752037525177002
679,3.8044753074645996
680,4.461637496948242
681,3.9399447441101074
682,4.0486931800842285
683,3.796846389770508
684,3.1803436279296875
685,2.862962007522583
686,2.9725289344787598
687,2.9976017475128174
688,2.352268695831299
689,3.223526954650879
690,2.833219051361084
691,1.8186531066894531
692,3.0726981163024902
693,2.645320415496826
694,3.3107261657714844
695,3.368222713470459
696,3.2776968479156494
697,3.706920623779297
698,3.618429660797119
699,3.473921298980713
700,3.9960386753082275
701,4.0613932609558105
702,3.310793161392212
703,4.0019378662109375
704,3.4683427810668945
705,3.576843738555908
706,3.8343677520751953
707,3.65767502784729
708,4.349616050720215
709,4.654531478881836
710,4.81700325012207
711,4.281909942626953
712,4.398861885070801
713,4.513449668884277
714,4.618433475494385
715,3.963528871536255
716,4.388528823852539
717,3.610544204711914
718,3.773503541946411
719,4.211103439331055
720,4.170229911804199
721,4.02329683303833
722,3.0668325424194336
723,3.680781602859497
724,1.9161691665649414
725,2.88673734664917
726,3.0171098709106445
727,2.831911087036133
728,3.3256187438964844
729,3.292027235031128
730,4.21586275100708
731,3.284963607788086
732,4.658008575439453
733,3.8874051570892334
734,4.318671226501465
735,4.349664688110352
736,5.398623466491699
737,4.931623935699463
738,4.881855010986328
739,4.6459431648254395
740,4.513399124145508
741,3.4648380279541016
742,4.490010738372803
743,4.210879802703857
744,4.10720682144165
745,3.736600399017334
746,3.6196279525756836
747,4.18597412109375
748,3.6725192070007324
749,4.169008731842041
750,3.6640355587005615
751,3.550150156021118
752,3.6676478385925293
753,4.752197742462158
754,3.251985549926758
755,3.8160831928253174
756,4.075314998626709
757,3.5964608192443848
758,4.186551570892334
759,3.7847747802734375
760,2.9345316886901855
761,3.244288921356201
762,3.3811845779418945
763,2.8854246139526367
764,3.258561849594116
765,3.028751850128174
766,3.5357909202575684
767,3.282996654510498
768,3.3512983322143555
769,2.803771495819092
770,3.6352219581604004
771,2.535254955291748
772,3.795013904571533
773,2.7283778190612793
774,3.3896989822387695
775,3.794188976287842
776,3.4832847118377686
777,3.2702033519744873
778,3.4569270610809326
779,4.238454341888428
780,4.06072998046875
781,4.020910263061523
782,3.572345733642578
783,3.1533145904541016
784,3.6074280738830566
785,3.3871841430664062
786,3.262068271636963
787,3.1118481159210205
788,3.6755917072296143
789,3.6327171325683594
790,3.496314764022827
791,2.8970272541046143
792,2.829920768737793
793,2.737570285797119
794,3.7765493392944336
795,3.3409934043884277
796,3.779330253601074
797,4.111871719360352
798,3.587634325027466
799,3.3317348957061768
800,4.030115127563477
801,4.051745414733887
802,3.5796120166778564
803,4.1280717849731445
804,4.018740177154541
805,3.713977336883545
806,4.050046920776367
807,4.708266735076904
808,4.666027069091797
809,4.065369606018066
810,4.394967079162598
811,4.580140590667725
812,4.442575931549072
813,4.87822961807251
814,4.592989921569824
815,3.5542545318603516
816,3.8822507858276367
817,5.017595291137695
818,4.393033981323242
819,4.247312545776367
820,4.612968444824219
821,5.295168876647949
822,5.0886125564575195
823,5.351154327392578
824,4.831210613250732
825,4.217741966247559
826,4.372502326965332
827,4.950980186462402
828,4.596771240234375
829,4.507637023925781
830,4.4172258377075195
831,4.824704170227051
832,6.032035827636719
833,4.750720024108887
834,5.5998077392578125
835,5.735664367675781
836,5.984107494354248
837,5.374850273132324
838,5.630641937255859
839,5.149483680725098
840,6.326481819152832
841,5.425525665283203
842,5.5718607902526855
843,5.047797679901123
844,5.290416717529297
845,5.366702079772949
846,4.8835129737854
847,5.499391555786133
848,4.450069427490234
849,4.148543357849121
850,4.803234100341797
851,5.448490619659424
852,5.010718822479248
853,5.764163970947266
854,5.214430809020996
855,4.4485368728637695
856,5.152235984802246
857,4.568713188171387
858,4.7356719970703125
859,5.014580726623535
860,5.073883533477783
861,5.656874656677246
862,6.2763566970825195
863,5.259246349334717
864,5.158672332763672
865,5.305266380310059
866,4.6238837242126465
867,4.548252105712891
868,4.13508415222168
869,4.257890701293945
870,4.553406715393066
871,4.948741912841797
872,4.704473972320557
873,3.967294216156006
874,3.573324203491211
875,4.097047805786133
876,4.508586883544922
877,5.111618995666504
878,5.171149253845215
879,6.235769271850586
880,6.199868202209473
881,6.001583576202393
882,5.712775230407715
883,5.20139217376709
884,5.885343074798584
885,5.881162643432617
886,5.194119453430176
887,5.367071628570557
888,5.275168418884277
889,4.2428436279296875
890,4.930385589599609
891,5.116772651672363
892,4.733026504516602
893,4.744693756103516
894,4.196162223815918
895,4.666501045227051
896,5.666609287261963
897,5.883551597595215
898,5.570516586303711
899,5.334322929382324
900,6.4819488525390625
901,6.09352445602417
902,6.592951774597168
903,6.072339057922363
904,5.86826229095459
905,4.935543060302734
906,5.568150520324707
907,5.4106292724609375
908,5.968972206115723
909,5.9346771240234375
910,6.541512489318848
911,5.990302085876465
912,5.756011962890625
913,4.844577789306641
914,4.913743019104004
915,4.18062162399292
916,4.594823837280273
917,4.272337913513184
918,4.9436540603637695
919,5.854971408843994
920,6.070497989654541
921,5.32239294052124
922,5.517899990081787
923,5.0991363525390625
924,5.071506977081299
925,5.803445816040039
926,5.830988883972168
927,6.666319847106934
928,6.184268951416016
929,6.807422637939453
930,6.514542579650879
931,6.434154510498047
932,6.35020637512207
933,6.885128498077393
934,5.910549640655518
935,6.544798851013184
936,5.843594074249268
937,5.5993781089782715
938,6.211377143859863
939,5.906540870666504
940,5.760221004486084
941,6.697566032409668
942,6.869302272796631
943,6.248377799987793
944,6.412876129150391
945,7.313468933105469
946,7.173763751983643
947,6.645491600036621
948,7.0814104080200195
949,5.775279998779297
950,4.775019645690918
951,4.652726173400879
952,4.045687675476074
953,5.530007839202881
954,4.54317569732666
955,5.3555827140808105
956,5.565510272979736
957,5.931220531463623
958,7.630145072937012
959,8.544541358947754
960,7.537753582000732
961,7.040751934051514
962,7.649986743927002
963,7.476650238037109
964,7.4207916259765625
965,7.937895774841309
966,7.800156593322754
967,6.398925304412842
968,6.913857460021973
969,7.3482985496521
970,7.291045188903809
971,7.2168731689453125
972,6.327564716339111
973,5.502376556396484
974,6.287468910217285
975,5.988303184509277
976,6.987848281860352
977,6.657573699951172
978,6.417306900024414
979,7.677189350128174
980,6.784715175628662
