step,loss
129,-0.6887652277946472
130,-0.34743595123291016
131,-0.9173988103866577
132,0.09312880039215088
133,-0.5823802351951599
134,-0.21536341309547424
135,-0.2065017819404602
136,0.13968829810619354
137,-1.060279369354248
138,0.12745064496994019
139,0.21242891252040863
140,-0.46587973833084106
141,0.355682373046875
142,-0.3914561867713928
143,0.007146000862121582
144,-0.7990618348121643
145,-0.13367676734924316
146,0.002991899847984314
147,-0.2902444899082184
148,-0.2896687686443329
149,0.34834957122802734
150,0.193281888961792
151,-0.09148617088794708
152,-0.34788447618484497
153,-0.04051227867603302
154,-0.376295268535614
155,-0.17591309547424316
156,-0.7734448313713074
157,-0.2069661021232605
158,-0.4992298483848572
159,0.12684501707553864
160,-0.5363731980323792
161,0.30120986700057983
162,0.26472270488739014
163,0.04356870427727699
164,-0.1870456337928772
165,0.11260323226451874
166,-0.21568843722343445
167,0.33736637234687805
168,0.6360149383544922
169,-0.01213189959526062
170,-0.016751334071159363
171,-0.8602615594863892
172,-0.04871349781751633
173,0.04331803321838379
174,0.4225494861602783
175,0.6795076131820679
176,0.1933702528476715
177,0.588787317276001
178,0.27715224027633667
179,0.29585516452789307
180,0.1638350933790207
181,0.5836083292961121
182,0.47711217403411865
183,0.35510191321372986
184,0.679520845413208
185,0.22712334990501404
186,0.5455260276794434
187,0.45146113634109497
188,0.43573784828186035
189,0.4742778241634369
190,0.41317325830459595
191,0.7714710235595703
192,0.5307024121284485
193,0.1473960429430008
194,0.9002153873443604
195,0.07567283511161804
196,0.397924542427063
197,0.8510054349899292
198,0.9754480719566345
199,1.0574722290039062
200,0.9635108709335327
201,0.7639849781990051
202,0.6469099521636963
203,0.6214390397071838
204,0.770348310470581
205,1.0642259120941162
206,0.9368813037872314
207,0.5880352258682251
208,0.6527395248413086
209,1.2272456884384155
210,1.132324457168579
211,1.1768211126327515
212,0.6230760216712952
213,0.8773233294487
214,1.1308467388153076
215,0.8158819675445557
216,0.6689125895500183
217,1.5390663146972656
218,1.368769645690918
219,0.9362601041793823
220,1.2988710403442383
221,0.9369601011276245
222,1.1260976791381836
223,0.7075000405311584
224,0.8290923237800598
225,1.034938097000122
226,1.1059428453445435
227,0.8043276071548462
228,0.9625905156135559
229,0.742095947265625
230,0.6717529892921448
231,0.8286226391792297
232,1.3655881881713867
233,0.9333720207214355
234,0.5593301057815552
235,0.9471584558486938
236,1.0061849355697632
237,1.2092539072036743
238,0.9784040451049805
239,1.132521152496338
240,1.0606672763824463
241,1.0829894542694092
242,0.8962801694869995
243,0.744855523109436
244,1.8158323764801025
245,1.5244970321655273
246,1.4311258792877197
247,1.4527397155761719
248,1.8135300874710083
249,1.4808940887451172
250,1.1595454216003418
251,1.0365357398986816
252,1.6931354999542236
253,1.3523437976837158
254,1.5958623886108398
255,1.7129591703414917
256,1.4002691507339478
257,1.189197063446045
258,1.623382806777954
259,1.512373447418213
260,1.2003260850906372
261,1.3681268692016602
262,1.4742274284362793
263,1.53839910030365
264,1.661069393157959
265,1.6233010292053223
266,1.6389961242675781
267,1.778838038444519
268,1.524876594543457
269,1.7043521404266357
270,1.7148902416229248
271,1.4186921119689941
272,1.5381147861480713
273,1.203772783279419
274,1.67360258102417
275,1.945927381515503
276,2.1061205863952637
277,1.6479778289794922
278,1.3962984085083008
279,1.3477187156677246
280,1.1350646018981934
281,1.5799767971038818
282,2.0440807342529297
283,2.0863728523254395
284,2.3372859954833984
285,2.0426735877990723
286,1.6368870735168457
287,1.8598827123641968
288,2.0292952060699463
289,1.545629858970642
290,2.119612216949463
291,1.8001708984375
292,1.4960792064666748
293,2.2240543365478516
294,1.4755210876464844
295,1.9452368021011353
296,1.730731725692749
297,1.8342872858047485
298,1.8419538736343384
299,2.071059226989746
300,1.5544451475143433
301,1.716827630996704
302,2.109471321105957
303,2.388916492462158
304,1.9083616733551025
305,2.1707763671875
306,2.2025856971740723
307,1.5014913082122803
308,1.3846514225006104
309,1.9425468444824219
310,2.1417672634124756
311,2.2850399017333984
312,1.9904885292053223
313,2.0964980125427246
314,2.076671600341797
315,2.0458357334136963
316,2.190479278564453
317,2.1144583225250244
318,1.6215227842330933
319,1.8197591304779053
320,1.7342355251312256
321,1.7076094150543213
322,1.866173267364502
323,2.017672538757324
324,2.048103094100952
325,1.594066858291626
326,2.372159242630005
327,2.6869640350341797
328,2.173105001449585
329,2.1301636695861816
330,1.8458709716796875
331,2.168081283569336
332,2.0645785331726074
333,1.9196240901947021
334,1.7164199352264404
335,2.3918190002441406
336,2.0697708129882812
337,2.378594398498535
338,2.3934326171875
339,2.277585983276367
340,1.593461036682129
341,2.3374671936035156
342,2.5207748413085938
343,2.2049641609191895
344,2.4909801483154297
345,1.7650728225708008
346,2.116189479827881
347,2.0894651412963867
348,2.0929627418518066
349,2.0718135833740234
350,1.839940071105957
351,2.324699878692627
352,1.7018206119537354
353,2.279590368270874
354,2.0172181129455566
355,1.8295087814331055
356,1.8458850383758545
357,1.51365065574646
358,1.9545502662658691
359,1.7954089641571045
360,1.7890617847442627
361,1.8175195455551147
362,1.8774893283843994
363,2.1710987091064453
364,1.5536589622497559
365,1.8912702798843384
366,1.4270312786102295
367,1.239861249923706
368,1.4581074714660645
369,2.1612179279327393
370,1.9891302585601807
371,2.022855758666992
372,1.1982309818267822
373,1.261820673942566
374,1.520472526550293
375,2.413558006286621
376,1.8045716285705566
377,1.3615878820419312
378,2.1035993099212646
379,1.7318639755249023
380,1.433097243309021
381,2.7532002925872803
382,2.449711322784424
383,2.130610704421997
384,1.9365593194961548
385,2.027784824371338
386,2.2570695877075195
387,2.066680908203125
388,1.5851786136627197
389,2.3909692764282227
390,2.071824073791504
391,2.257232189178467
392,2.089503288269043
393,1.8215316534042358
394,1.801682949066162
395,2.3430137634277344
396,2.3343796730041504
397,1.7699966430664062
398,1.9429426193237305
399,1.4655592441558838
400,1.9324318170547485
401,2.2005348205566406
402,2.2204787731170654
403,2.3856959342956543
404,2.5212180614471436
405,2.5365498065948486
406,2.4423117637634277
407,2.0720787048339844
408,1.8651914596557617
409,2.3502235412597656
410,2.475864887237549
411,2.158531665802002
412,2.4116291999816895
413,2.3925766944885254
414,2.2415575981140137
415,2.3146309852600098
416,2.4739737510681152
417,2.7388744354248047
418,2.709411382675171
419,2.5309576988220215
420,2.559018611907959
421,2.3093199729919434
422,1.9824484586715698
423,1.616443395614624
424,1.8966041803359985
425,1.718764066696167
426,2.3471949100494385
427,2.4706196784973145
428,1.9017592668533325
429,2.0062408447265625
430,2.3518433570861816
431,2.165389060974121
432,2.70931339263916
433,2.0011048316955566
434,1.977892518043518
435,2.1139333248138428
436,2.1948959827423096
437,1.2376850843429565
438,2.2819676399230957
439,1.8082243204116821
440,2.237912654876709
441,2.442613363265991
442,2.5047123432159424
443,2.6472654342651367
444,2.7803122997283936
445,2.6557259559631348
446,2.7863378524780273
447,2.744415283203125
448,1.6538527011871338
449,2.91654896736145
450,2.3208556175231934
451,2.372211456298828
452,2.2505016326904297
453,2.6557083129882812
454,2.927739143371582
455,2.8225860595703125
456,1.6949326992034912
457,2.032723903656006
458,2.247704029083252
459,2.7796897888183594
460,2.493414878845215
461,2.4417166709899902
462,2.897273063659668
463,2.7552287578582764
464,3.030895709991455
465,2.5850744247436523
466,3.1155195236206055
467,3.0852112770080566
468,2.354658365249634
469,2.3903989791870117
470,2.0569515228271484
471,2.1944403648376465
472,2.4465677738189697
473,1.905748724937439
474,1.932981014251709
475,2.4773006439208984
476,2.3393917083740234
477,2.298433303833008
478,2.328096389770508
479,2.4463906288146973
480,2.7495710849761963
481,2.8638973236083984
482,2.729933023452759
483,2.8694851398468018
484,2.649160623550415
485,2.1339564323425293
486,2.4592089653015137
487,1.6355832815170288
488,2.2614145278930664
489,2.911910057067871
490,2.389559268951416
491,2.589475154876709
492,2.784871816635132
493,2.3430440425872803
494,2.404256582260132
495,2.56766676902771
496,2.703538417816162
497,2.430483818054199
498,2.6958794593811035
499,2.256635904312134
500,2.486210823059082
501,2.721372365951538
502,2.787933826446533
503,2.839167833328247
504,2.6976327896118164
505,2.8148624897003174
506,3.225346565246582
507,2.804342031478882
508,2.2589635848999023
509,2.4301469326019287
510,2.08986759185791
511,2.5943374633789062
512,2.2954859733581543
513,2.6327967643737793
514,2.6243302822113037
515,1.6960952281951904
516,1.5796067714691162
517,2.6589198112487793
518,2.5292251110076904
519,2.435804843902588
520,3.2925641536712646
521,2.684136390686035
522,2.6933460235595703
523,2.228091239929199
524,2.738542079925537
525,2.63877010345459
526,2.3125460147857666
527,2.253589630126953
528,2.7008066177368164
529,2.827195644378662
530,2.40675687789917
531,3.9105968475341797
532,3.4734761714935303
533,3.452540397644043
534,3.569441556930542
535,3.2396528720855713
536,2.860356330871582
537,3.543306589126587
538,2.5782809257507324
539,2.5010290145874023
540,2.6839795112609863
541,2.6358375549316406
542,2.2109055519104004
543,2.8979668617248535
544,2.903306007385254
545,2.7006490230560303
546,2.7664194107055664
547,2.6448988914489746
548,2.192615509033203
549,2.6084396839141846
550,2.5744924545288086
551,2.3807373046875
552,2.671934127807617
553,2.7907254695892334
554,2.306018829345703
555,2.68316912651062
556,2.879121780395508
557,2.2426626682281494
558,2.461029529571533
559,3.18326997756958
560,3.4201221466064453
561,3.5999345779418945
562,3.2517988681793213
563,3.1768341064453125
564,3.598886013031006
565,3.5809803009033203
566,4.033597946166992
567,3.0055272579193115
568,2.9474849700927734
569,2.6423192024230957
570,2.9477429389953613
571,2.6256189346313477
572,3.1610429286956787
573,3.154078483581543
574,2.9644837379455566
575,2.6683402061462402
576,2.1622862815856934
577,2.4095101356506348
578,2.779803991317749
579,2.9659807682037354
580,2.899775743484497
581,3.055697202682495
582,3.124213695526123
583,3.705514430999756
584,3.104909658432007
585,3.3320064544677734
586,3.10319185256958
587,2.8540689945220947
588,2.5103635787963867
589,2.5760786533355713
590,2.734985828399658
591,3.279562473297119
592,2.980025291442871
593,2.4188265800476074
594,2.8075151443481445
595,2.6893935203552246
596,2.512911796569824
597,2.753267526626587
598,3.175828456878662
599,2.850649356842041
600,2.5020227432250977
601,2.966108798980713
602,2.6393144130706787
603,2.928924322128296
604,2.239330768585205
605,3.1224896907806396
606,2.812295436859131
607,3.268738031387329
608,2.524245500564575
609,3.1742753982543945
610,3.160369873046875
611,2.60516357421875
612,3.126094102859497
613,2.251523017883301
614,2.320183753967285
615,2.6921145915985107
616,2.9246416091918945
617,2.7291088104248047
618,2.7399744987487793
619,3.196078062057495
620,3.042050361633301
621,2.0259196758270264
622,3.3722190856933594
623,3.4959123134613037
624,3.112778902053833
625,3.871570110321045
626,2.7733874320983887
627,2.928551197052002
628,2.8973169326782227
629,3.2756857872009277
630,2.9716944694519043
631,3.477022171020508
632,3.482675552368164
633,3.238522529602051
634,4.196892738342285
635,3.1825315952301025
636,3.2680153846740723
637,3.244591474533081
638,3.2671279907226562
639,3.722846508026123
640,3.0856785774230957
641,2.630467176437378
642,2.894007682800293
643,3.023982048034668
644,2.9804868698120117
645,3.3868374824523926
646,3.122976303100586
647,2.8778512477874756
648,2.85092830657959
649,2.776980400085449
650,2.6953232288360596
651,3.2309699058532715
652,3.3353118896484375
653,3.503265380859375
654,2.9772653579711914
655,3.0888469219207764
656,2.589556932449341
657,3.5400984287261963
658,2.513439893722534
659,2.7039239406585693
660,2.4734890460968018
661,3.080990791320801
662,3.575122833251953
663,3.9296042919158936
664,3.8027167320251465
665,3.7997055053710938
666,3.046630382537842
667,3.581360340118408
668,3.313508987426758
669,3.2077369689941406
670,3.300520896911621
671,3.8884949684143066
672,3.7138519287109375
673,3.73774790763855
674,3.674440383911133
675,3.4595484733581543
676,3.9945433139801025
677,4.472705364227295
678,4.143355369567871
679,3.8395187854766846
680,3.918854236602783
681,3.853929281234741
682,4.050039291381836
683,3.894273042678833
684,3.6898865699768066
685,2.876284599304199
686,3.7187769412994385
687,3.307175636291504
688,3.6823408603668213
689,3.403934955596924
690,3.4448635578155518
691,3.8643581867218018
692,3.4789516925811768
693,4.10479211807251
694,3.3481078147888184
695,3.4956250190734863
696,4.838733673095703
697,3.5677716732025146
698,4.091403007507324
699,3.636763572692871
700,4.771536827087402
701,4.985793590545654
702,4.1158952713012695
703,4.318750381469727
704,3.6828083992004395
705,2.7967119216918945
706,3.066844940185547
707,3.3241477012634277
708,4.04349422454834
709,4.704370498657227
710,4.479668617248535
711,4.632126808166504
712,4.501341819763184
713,4.3937530517578125
714,3.834367275238037
715,4.4723219871521
716,3.186720371246338
717,3.4075021743774414
718,3.85375714302063
719,3.9743762016296387
720,3.231381416320801
721,3.39874267578125
722,3.7840864658355713
723,3.3489813804626465
724,4.537627696990967
725,3.5666816234588623
726,3.339535713195801
727,3.3207623958587646
728,4.0286054611206055
729,4.341747283935547
730,4.349743843078613
731,3.334641456604004
732,3.9030137062072754
733,4.18225622177124
734,4.042951583862305
735,4.355045795440674
736,3.7170166969299316
737,4.550346851348877
738,4.889927387237549
739,4.368156433105469
740,4.4155659675598145
741,4.652107238769531
742,4.772053241729736
743,3.530414581298828
744,4.066829204559326
745,3.8201870918273926
746,3.74928879737854
747,4.054069519042969
748,3.8030333518981934
749,3.42039155960083
750,4.210984230041504
751,4.400957107543945
752,4.73203182220459
753,4.993412971496582
754,4.359375953674316
755,4.189348220825195
756,3.391350030899048
757,4.134765625
758,3.6955604553222656
759,3.8491950035095215
760,3.7247138023376465
761,3.0963592529296875
762,3.8684675693511963
763,4.359338760375977
764,4.802884578704834
765,5.055240154266357
766,4.969701766967773
767,4.69633674621582
768,5.701181888580322
769,4.754324913024902
770,4.378131866455078
771,3.8741345405578613
772,4.1424407958984375
773,4.803586959838867
774,4.549651145935059
775,4.852577209472656
776,4.32242488861084
777,3.2200090885162354
778,3.7984237670898438
779,2.610147714614868
780,3.809541702270508
781,3.0862884521484375
782,3.3232438564300537
783,3.050891399383545
784,2.9673054218292236
785,4.450771808624268
786,5.337366104125977
787,4.844444274902344
788,4.602509498596191
789,3.6967806816101074
790,4.966259002685547
791,4.7851152420043945
792,5.094779014587402
793,4.783625602722168
794,4.809198379516602
795,5.79821252822876
796,5.606269359588623
797,5.4882097244262695
798,5.018610000610352
799,5.441667556762695
800,5.644935131072998
801,5.27139949798584
802,5.6340012550354
803,5.389822006225586
804,5.110015869140625
805,4.91956901550293
806,5.077408790588379
807,5.435912132263184
808,4.190581321716309
809,3.702270269393921
810,4.184852600097656
811,4.224475860595703
812,4.454490661621094
813,4.643542766571045
814,4.842049598693848
815,4.772963523864746
816,3.9550766944885254
817,3.371838092803955
818,3.5014216899871826
819,2.346876859664917
820,3.994563341140747
821,3.9938697814941406
822,3.1460511684417725
823,4.574129104614258
824,4.77701473236084
825,4.203718185424805
826,4.566505432128906
827,4.72379732131958
828,5.261159896850586
829,4.162525177001953
830,5.0849504470825195
831,4.214568614959717
832,4.250123977661133
833,5.112363815307617
834,5.756824493408203
835,5.777278900146484
836,4.746926307678223
837,5.14499568939209
838,4.747951507568359
839,5.477447509765625
840,6.372425556182861
841,5.297521591186523
842,4.863029479980469
843,5.006378173828125
844,6.305273056030273
845,5.10146427154541
846,4.989751815795898
847,5.848467826843262
848,6.226828098297119
849,6.637385368347168
850,5.686838150024414
851,5.996182441711426
852,5.343213081359863
853,5.207784652709961
854,5.843189239501953
855,4.395719051361084
856,4.606651306152344
857,3.94921875
858,5.1988844871521
859,4.8889617919921875
860,5.314663887023926
861,5.54293966293335
862,5.475034236907959
863,6.490333557128906
864,5.647611618041992
865,4.328681468963623
866,4.166149139404297
867,5.585383415222168
868,6.103023529052734
869,5.457606315612793
870,5.182966709136963
871,5.663309097290039
872,5.276715278625488
873,5.490894794464111
874,5.156883239746094
875,4.834600448608398
876,5.803540229797363
877,3.5403048992156982
878,4.527468681335449
879,4.02176570892334
880,4.2514495849609375
881,5.04548454284668
882,4.622182846069336
883,7.119341850280762
884,6.289949893951416
885,6.09633207321167
886,6.803310871124268
887,7.47933292388916
888,7.196047782897949
889,5.5831780433654785
890,5.610123634338379
891,4.374685287475586
892,4.657749176025391
893,5.109572887420654
894,3.7252326011657715
895,3.8155665397644043
896,5.022952079772949
897,4.8822221755981445
898,5.224810600280762
899,5.161396503448486
900,5.785881996154785
901,6.044047832489014
902,7.088142395019531
903,6.438323020935059
904,5.761835098266602
905,5.130972862243652
906,5.178134918212891
907,4.530686378479004
908,4.620129108428955
909,5.08323335647583
910,5.5385236740112305
911,5.401675224304199
912,6.002896785736084
913,4.551258087158203
914,5.843715667724609
915,4.725489139556885
916,5.445195198059082
917,5.745121479034424
918,6.183355331420898
919,6.389208793640137
920,6.110726356506348
921,7.371482849121094
922,5.951998710632324
923,6.5066070556640625
924,6.301174640655518
925,6.775956630706787
926,6.869159698486328
927,6.58811092376709
928,6.397601127624512
929,7.488580226898193
930,7.009007453918457
931,7.39860725402832
932,8.213216781616211
933,6.159603118896484
934,7.094852924346924
935,8.037881851196289
936,7.678986549377441
937,8.80585765838623
938,6.252852439880371
939,6.861380100250244
940,7.726552963256836
941,7.85488224029541
942,7.565711498260498
943,6.02216911315918
944,5.446865081787109
945,6.127659797668457
946,5.762692928314209
947,7.5809221267700195
948,6.670452117919922
949,6.748068809509277
950,6.44940185546875
951,7.369114875793457
952,6.732868194580078
953,6.302275657653809
954,6.525663375854492
955,6.20101261138916
956,6.011253356933594
957,5.747920989990234
958,5.996149063110352
959,5.537383079528809
960,4.73314905166626
961,5.727601051330566
962,4.82993221282959
963,5.033770561218262
964,5.343125343322754
965,3.43094539642334
966,4.031821250915527
967,3.29498028755188
968,4.455015182495117
969,5.0968146324157715
970,6.637516975402832
971,5.261502265930176
972,4.34401798248291
973,5.163809776306152
974,4.684412956237793
975,5.62056827545166
976,5.846369743347168
977,5.727977752685547
978,6.294286727905273
979,7.81197452545166
980,5.914442539215088
