step,loss
0,1.952140232893305
1,1.1135005747688655
2,0.951251478798528
3,0.8424045948624975
4,0.7837782487409924
5,0.7523003870740943
6,0.7302770709134753
7,0.7152588841291743
8,0.7011029319205415
9,0.6915540885670105
10,0.6860461993410683
11,0.6790155851421735
12,0.674868980113884
13,0.6673218576915403
14,0.6635381829118875
15,0.6603388008174547
16,0.6560553270195603
17,0.6532969242024494
18,0.650849930654972
19,0.6465954663465512
